RECORDED = 2022-01-14--13:07:11
radicl VERSION = 0.5.1
FIRMWARE REVISION = 1.46
HARDWARE REVISION = 1
MODEL NUMBER = 3
SAMPLE RATE = 16000
Sensor2,Sensor3,force
13,3093,3774.2076399932703
13,3092,3794.411292048986
13,3092,3784.2994065130115
13,3091,3764.135922026253
14,3095,3769.169279344642
13,3091,3784.2994065130115
13,3092,3779.251012780078
12,3090,3794.411292048986
12,3092,3774.2076399932703
12,3089,3774.2076399932703
12,3092,3784.2994065130115
12,3091,3774.2076399932703
16,3092,3779.251012780078
12,3093,3784.2994065130115
13,3090,3779.251012780078
12,3091,3774.2076399932703
13,3092,3774.2076399932703
14,3094,3769.169279344642
13,3092,3774.2076399932703
12,3092,3764.135922026253
15,3093,3759.1075592301568
13,3093,3769.169279344642
13,3092,3759.1075592301568
13,3091,3779.251012780078
13,3095,3759.1075592301568
13,3094,3769.169279344642
13,3088,3779.251012780078
13,3092,3774.2076399932703
12,3093,3774.2076399932703
13,3089,3784.2994065130115
13,3093,3774.2076399932703
12,3094,3789.352829999996
13,3096,3769.169279344642
12,3091,3759.1075592301568
13,3090,3779.251012780078
13,3093,3774.2076399932703
13,3089,3779.251012780078
15,3093,3764.135922026253
13,3092,3774.2076399932703
14,3094,3784.2994065130115
12,3091,3769.169279344642
12,3092,3774.2076399932703
13,3092,3769.169279344642
12,3094,3769.169279344642
13,3091,3779.251012780078
16,3095,3774.2076399932703
13,3091,3774.2076399932703
13,3094,3769.169279344642
13,3091,3779.251012780078
16,3091,3774.2076399932703
13,3092,3784.2994065130115
12,3092,3764.135922026253
13,3091,3774.2076399932703
17,3093,3754.0841821484355
13,3092,3769.169279344642
13,3094,3779.251012780078
13,3092,3764.135922026253
13,3093,3774.2076399932703
13,3093,3779.251012780078
13,3089,3784.2994065130115
12,3092,3784.2994065130115
13,3094,3789.352829999996
13,3090,3784.2994065130115
13,3094,3779.251012780078
13,3090,3774.2076399932703
13,3092,3794.411292048986
13,3095,3784.2994065130115
14,3097,3769.169279344642
13,3089,3774.2076399932703
18,3090,3769.169279344642
13,3091,3774.2076399932703
13,3090,3789.352829999996
13,3091,3784.2994065130115
13,3087,3784.2994065130115
13,3093,3774.2076399932703
13,3093,3774.2076399932703
12,3095,3769.169279344642
14,3092,3769.169279344642
13,3091,3764.135922026253
13,3094,3779.251012780078
13,3091,3794.411292048986
13,3094,3774.2076399932703
13,3092,3774.2076399932703
12,3093,3774.2076399932703
13,3088,3779.251012780078
12,3091,3779.251012780078
18,3095,3769.169279344642
13,3090,3774.2076399932703
12,3092,3774.2076399932703
13,3091,3774.2076399932703
13,3092,3779.251012780078
13,3091,3774.2076399932703
13,3092,3779.251012780078
13,3094,3784.2994065130115
13,3092,3769.169279344642
12,3093,3769.169279344642
13,3094,3759.1075592301568
13,3093,3784.2994065130115
13,3091,3789.352829999996
13,3093,3774.2076399932703
11,3091,3774.2076399932703
13,3093,3774.2076399932703
14,3090,3779.251012780078
13,3091,3794.411292048986
13,3094,3779.251012780078
13,3092,3784.2994065130115
12,3091,3769.169279344642
13,3088,3794.411292048986
16,3094,3779.251012780078
12,3092,3769.169279344642
13,3094,3769.169279344642
13,3094,3779.251012780078
12,3090,3779.251012780078
13,3093,3779.251012780078
13,3089,3769.169279344642
13,3093,3789.352829999996
14,3091,3774.2076399932703
14,3093,3764.135922026253
14,3092,3779.251012780078
12,3091,3774.2076399932703
12,3091,3764.135922026253
13,3093,3789.352829999996
12,3094,3774.2076399932703
13,3090,3774.2076399932703
12,3091,3769.169279344642
12,3094,3779.251012780078
13,3090,3774.2076399932703
14,3094,3779.251012780078
13,3091,3784.2994065130115
13,3092,3774.2076399932703
13,3093,3774.2076399932703
13,3091,3774.2076399932703
14,3090,3769.169279344642
18,3094,3764.135922026253
13,3093,3769.169279344642
14,3090,3779.251012780078
13,3091,3774.2076399932703
14,3090,3779.251012780078
12,3093,3774.2076399932703
13,3094,3774.2076399932703
12,3092,3779.251012780078
15,3093,3769.169279344642
12,3092,3789.352829999996
13,3094,3769.169279344642
12,3090,3774.2076399932703
13,3093,3789.352829999996
13,3092,3794.411292048986
13,3091,3764.135922026253
12,3091,3774.2076399932703
14,3094,3754.0841821484355
12,3093,3764.135922026253
13,3094,3779.251012780078
12,3090,3769.169279344642
13,3090,3784.2994065130115
13,3093,3759.1075592301568
13,3092,3774.2076399932703
12,3093,3769.169279344642
13,3095,3774.2076399932703
12,3092,3794.411292048986
13,3094,3769.169279344642
13,3091,3764.135922026253
13,3091,3774.2076399932703
13,3091,3779.251012780078
13,3092,3779.251012780078
14,3089,3779.251012780078
14,3094,3769.169279344642
13,3093,3759.1075592301568
13,3094,3779.251012780078
12,3091,3779.251012780078
14,3087,3779.251012780078
13,3092,3779.251012780078
13,3090,3774.2076399932703
13,3093,3774.2076399932703
16,3094,3774.2076399932703
12,3092,3784.2994065130115
13,3094,3769.169279344642
14,3088,3779.251012780078
13,3094,3779.251012780078
12,3091,3779.251012780078
13,3092,3774.2076399932703
12,3091,3779.251012780078
16,3095,3774.2076399932703
12,3093,3774.2076399932703
12,3094,3779.251012780078
13,3092,3774.2076399932703
13,3091,3774.2076399932703
12,3095,3774.2076399932703
13,3089,3774.2076399932703
14,3096,3764.135922026253
14,3094,3784.2994065130115
13,3090,3779.251012780078
13,3093,3769.169279344642
13,3092,3774.2076399932703
13,3092,3764.135922026253
13,3090,3789.352829999996
14,3092,3774.2076399932703
14,3092,3774.2076399932703
13,3091,3774.2076399932703
14,3090,3779.251012780078
12,3094,3794.411292048986
13,3095,3774.2076399932703
14,3093,3784.2994065130115
13,3093,3764.135922026253
13,3092,3779.251012780078
13,3095,3784.2994065130115
13,3092,3779.251012780078
12,3090,3784.2994065130115
12,3094,3764.135922026253
12,3089,3764.135922026253
15,3094,3764.135922026253
13,3092,3779.251012780078
12,3090,3759.1075592301568
12,3093,3784.2994065130115
13,3093,3784.2994065130115
13,3089,3769.169279344642
13,3092,3789.352829999996
13,3091,3784.2994065130115
13,3092,3774.2076399932703
13,3093,3774.2076399932703
13,3090,3779.251012780078
12,3093,3774.2076399932703
13,3094,3769.169279344642
13,3090,3779.251012780078
13,3093,3769.169279344642
13,3091,3774.2076399932703
12,3094,3779.251012780078
13,3091,3779.251012780078
13,3091,3779.251012780078
13,3090,3804.543367064718
14,3094,3764.135922026253
13,3091,3784.2994065130115
14,3094,3764.135922026253
13,3092,3779.251012780078
13,3092,3759.1075592301568
13,3091,3774.2076399932703
12,3092,3779.251012780078
13,3091,3774.2076399932703
12,3092,3784.2994065130115
13,3092,3779.251012780078
15,3093,3764.135922026253
13,3092,3774.2076399932703
14,3094,3759.1075592301568
13,3091,3769.169279344642
16,3092,3769.169279344642
14,3090,3789.352829999996
13,3092,3774.2076399932703
13,3090,3779.251012780078
13,3091,3779.251012780078
13,3092,3779.251012780078
13,3090,3794.411292048986
12,3094,3779.251012780078
13,3092,3779.251012780078
13,3092,3764.135922026253
13,3094,3784.2994065130115
12,3091,3779.251012780078
12,3096,3779.251012780078
13,3094,3794.411292048986
13,3091,3784.2994065130115
14,3093,3779.251012780078
13,3090,3779.251012780078
13,3090,3799.4748014679208
13,3091,3774.2076399932703
16,3087,3779.251012780078
13,3091,3789.352829999996
13,3092,3779.251012780078
13,3091,3789.352829999996
15,3093,3774.2076399932703
12,3092,3779.251012780078
11,3094,3759.1075592301568
13,3090,3779.251012780078
13,3092,3779.251012780078
13,3093,3774.2076399932703
13,3091,3774.2076399932703
13,3092,3779.251012780078
14,3094,3769.169279344642
12,3094,3779.251012780078
12,3088,3769.169279344642
13,3093,3794.411292048986
16,3091,3784.2994065130115
13,3093,3769.169279344642
13,3091,3779.251012780078
13,3092,3784.2994065130115
12,3094,3764.135922026253
13,3092,3769.169279344642
13,3093,3769.169279344642
13,3093,3779.251012780078
13,3092,3779.251012780078
13,3092,3774.2076399932703
14,3093,3759.1075592301568
12,3093,3779.251012780078
12,3094,3779.251012780078
13,3091,3794.411292048986
13,3090,3794.411292048986
8,3092,3774.2076399932703
12,3089,3784.2994065130115
13,3090,3779.251012780078
15,3095,3754.0841821484355
13,3094,3784.2994065130115
12,3094,3769.169279344642
12,3091,3794.411292048986
13,3094,3789.352829999996
12,3092,3774.2076399932703
13,3095,3764.135922026253
12,3092,3769.169279344642
15,3096,3779.251012780078
13,3094,3779.251012780078
13,3094,3769.169279344642
13,3091,3769.169279344642
16,3091,3774.2076399932703
12,3094,3764.135922026253
13,3091,3769.169279344642
12,3091,3764.135922026253
13,3094,3784.2994065130115
13,3092,3769.169279344642
13,3091,3769.169279344642
13,3093,3774.2076399932703
14,3093,3769.169279344642
12,3093,3784.2994065130115
13,3094,3784.2994065130115
12,3092,3774.2076399932703
14,3093,3774.2076399932703
14,3093,3779.251012780078
13,3092,3779.251012780078
12,3091,3779.251012780078
13,3091,3774.2076399932703
13,3092,3774.2076399932703
13,3091,3769.169279344642
13,3093,3769.169279344642
14,3094,3764.135922026253
13,3092,3774.2076399932703
13,3092,3779.251012780078
13,3091,3779.251012780078
12,3090,3779.251012780078
12,3096,3774.2076399932703
12,3092,3779.251012780078
12,3093,3774.2076399932703
14,3097,3769.169279344642
12,3094,3764.135922026253
14,3092,3779.251012780078
13,3091,3779.251012780078
13,3090,3774.2076399932703
13,3091,3774.2076399932703
12,3091,3774.2076399932703
13,3091,3769.169279344642
14,3091,3769.169279344642
13,3093,3784.2994065130115
12,3092,3774.2076399932703
13,3091,3774.2076399932703
13,3093,3774.2076399932703
15,3091,3784.2994065130115
12,3092,3789.352829999996
13,3094,3769.169279344642
13,3091,3794.411292048986
13,3092,3779.251012780078
13,3090,3784.2994065130115
13,3094,3774.2076399932703
13,3092,3779.251012780078
14,3093,3759.1075592301568
13,3092,3769.169279344642
13,3092,3769.169279344642
13,3090,3769.169279344642
13,3091,3789.352829999996
13,3091,3774.2076399932703
13,3091,3774.2076399932703
12,3092,3759.1075592301568
14,3090,3774.2076399932703
13,3092,3769.169279344642
13,3094,3779.251012780078
13,3094,3769.169279344642
13,3091,3774.2076399932703
13,3091,3779.251012780078
13,3090,3784.2994065130115
12,3096,3774.2076399932703
16,3090,3769.169279344642
13,3092,3769.169279344642
12,3090,3779.251012780078
13,3090,3779.251012780078
13,3091,3774.2076399932703
13,3092,3774.2076399932703
13,3092,3784.2994065130115
13,3089,3774.2076399932703
12,3092,3784.2994065130115
12,3089,3804.543367064718
12,3094,3784.2994065130115
13,3094,3769.169279344642
12,3093,3764.135922026253
13,3087,3809.6169976473466
13,3096,3779.251012780078
12,3098,3759.1075592301568
8,3080,3845.2749711956785
14,3104,3734.040354806304
13,3076,3855.509050563036
13,3092,3779.251012780078
13,3096,3759.1075592301568
12,3099,3744.052349896294
13,3089,3784.2994065130115
13,3069,3764.135922026253
13,3095,3759.1075592301568
13,3104,3734.040354806304
13,3100,3744.052349896294
13,3078,3860.6338154405676
12,3110,3704.1226878741218
13,3101,3774.2076399932703
13,3071,3896.652195276387
13,3079,3669.441051162248
12,3114,3689.229972479996
13,3096,3779.251012780078
12,3065,3938.1296458290963
12,3117,3669.441051162248
12,3112,3709.096692248946
13,3114,3694.1893367975863
12,3092,3789.352829999996
12,3092,3774.2076399932703
12,3087,3784.2994065130115
13,3089,3789.352829999996
12,3087,3804.543367064718
12,3095,3759.1075592301568
12,3079,3835.061433625706
13,3096,3754.0841821484355
13,3068,3719.059402711435
13,3106,3734.040354806304
12,3080,3845.2749711956785
14,3098,3764.135922026253
13,3101,3744.052349896294
13,3082,3809.6169976473466
15,3106,3719.059402711435
11,3086,3819.779489001834
13,3071,3704.1226878741218
13,3110,3714.075594258742
12,3097,3764.135922026253
14,3094,3794.411292048986
10,3096,3789.352829999996
14,3106,3739.0438771099944
12,3091,3794.411292048986
8,3094,3779.251012780078
13,3088,3774.2076399932703
13,3092,3784.2994065130115
13,3092,3779.251012780078
15,3092,3784.2994065130115
13,3092,3779.251012780078
12,3088,3784.2994065130115
12,3093,3779.251012780078
13,3093,3774.2076399932703
13,3092,3774.2076399932703
13,3092,3774.2076399932703
13,3092,3779.251012780078
13,3094,3779.251012780078
12,3091,3794.411292048986
12,3092,3774.2076399932703
13,3092,3769.169279344642
12,3091,3774.2076399932703
13,3088,3779.251012780078
14,3093,3789.352829999996
13,3093,3774.2076399932703
13,3090,3779.251012780078
8,3093,3774.2076399932703
16,3091,3774.2076399932703
13,3093,3764.135922026253
13,3091,3769.169279344642
13,3093,3769.169279344642
14,3094,3754.0841821484355
12,3092,3764.135922026253
13,3092,3759.1075592301568
13,3091,3779.251012780078
13,3091,3774.2076399932703
13,3091,3779.251012780078
13,3092,3784.2994065130115
12,3089,3774.2076399932703
14,3094,3764.135922026253
12,3092,3774.2076399932703
14,3090,3779.251012780078
12,3091,3779.251012780078
13,3093,3774.2076399932703
13,3092,3769.169279344642
13,3092,3774.2076399932703
13,3092,3769.169279344642
13,3090,3774.2076399932703
13,3092,3779.251012780078
14,3094,3769.169279344642
13,3091,3774.2076399932703
13,3092,3779.251012780078
12,3091,3769.169279344642
12,3087,3784.2994065130115
13,3089,3784.2994065130115
16,3092,3764.135922026253
13,3093,3774.2076399932703
18,3090,3769.169279344642
13,3090,3774.2076399932703
13,3087,3779.251012780078
13,3094,3774.2076399932703
12,3094,3774.2076399932703
13,3091,3764.135922026253
14,3094,3764.135922026253
13,3088,3789.352829999996
14,3096,3759.1075592301568
13,3089,3794.411292048986
12,3092,3779.251012780078
13,3092,3774.2076399932703
13,3090,3774.2076399932703
12,3090,3774.2076399932703
14,3091,3764.135922026253
12,3092,3779.251012780078
16,3092,3769.169279344642
14,3091,3769.169279344642
14,3092,3774.2076399932703
12,3093,3774.2076399932703
12,3091,3774.2076399932703
13,3092,3754.0841821484355
12,3092,3764.135922026253
13,3093,3789.352829999996
13,3091,3769.169279344642
12,3092,3779.251012780078
12,3093,3774.2076399932703
14,3092,3764.135922026253
13,3088,3774.2076399932703
14,3087,3779.251012780078
12,3091,3789.352829999996
13,3092,3769.169279344642
13,3091,3774.2076399932703
12,3091,3774.2076399932703
13,3092,3789.352829999996
13,3092,3779.251012780078
13,3091,3764.135922026253
14,3094,3769.169279344642
12,3092,3774.2076399932703
12,3092,3789.352829999996
13,3091,3769.169279344642
13,3089,3774.2076399932703
13,3092,3784.2994065130115
13,3090,3779.251012780078
13,3091,3779.251012780078
13,3088,3779.251012780078
12,3092,3774.2076399932703
12,3093,3759.1075592301568
16,3091,3759.1075592301568
13,3092,3769.169279344642
13,3094,3774.2076399932703
14,3094,3779.251012780078
12,3091,3784.2994065130115
13,3088,3774.2076399932703
13,3092,3779.251012780078
12,3094,3779.251012780078
16,3090,3769.169279344642
12,3094,3764.135922026253
13,3091,3784.2994065130115
13,3092,3774.2076399932703
13,3092,3779.251012780078
14,3093,3779.251012780078
13,3092,3764.135922026253
13,3094,3779.251012780078
13,3091,3769.169279344642
12,3091,3774.2076399932703
12,3090,3779.251012780078
13,3096,3764.135922026253
12,3089,3769.169279344642
16,3093,3759.1075592301568
13,3092,3764.135922026253
12,3092,3799.4748014679208
13,3091,3774.2076399932703
12,3087,3774.2076399932703
12,3096,3779.251012780078
13,3092,3764.135922026253
13,3090,3769.169279344642
14,3091,3774.2076399932703
12,3093,3764.135922026253
13,3092,3774.2076399932703
13,3092,3779.251012780078
13,3090,3774.2076399932703
13,3092,3789.352829999996
13,3095,3764.135922026253
13,3088,3779.251012780078
12,3094,3779.251012780078
13,3091,3774.2076399932703
12,3091,3799.4748014679208
13,3094,3779.251012780078
13,3089,3784.2994065130115
13,3095,3774.2076399932703
8,3092,3779.251012780078
12,3091,3789.352829999996
12,3092,3794.411292048986
15,3096,3764.135922026253
13,3090,3774.2076399932703
14,3092,3779.251012780078
13,3090,3774.2076399932703
13,3091,3774.2076399932703
13,3092,3769.169279344642
12,3088,3764.135922026253
13,3091,3769.169279344642
15,3094,3769.169279344642
13,3092,3784.2994065130115
12,3094,3769.169279344642
13,3088,3774.2076399932703
13,3094,3779.251012780078
13,3090,3769.169279344642
13,3092,3774.2076399932703
12,3093,3784.2994065130115
15,3093,3774.2076399932703
13,3090,3774.2076399932703
14,3094,3769.169279344642
13,3091,3774.2076399932703
12,3091,3784.2994065130115
13,3092,3774.2076399932703
13,3088,3774.2076399932703
13,3092,3769.169279344642
13,3090,3769.169279344642
13,3092,3774.2076399932703
16,3092,3779.251012780078
13,3090,3769.169279344642
16,3091,3774.2076399932703
14,3092,3779.251012780078
12,3093,3764.135922026253
12,3090,3784.2994065130115
14,3090,3784.2994065130115
14,3089,3769.169279344642
12,3093,3784.2994065130115
13,3089,3779.251012780078
13,3090,3794.411292048986
13,3092,3779.251012780078
13,3088,3774.2076399932703
13,3090,3779.251012780078
13,3092,3774.2076399932703
14,3093,3774.2076399932703
13,3092,3759.1075592301568
13,3090,3779.251012780078
13,3091,3769.169279344642
13,3090,3779.251012780078
13,3092,3774.2076399932703
13,3090,3784.2994065130115
12,3094,3774.2076399932703
15,3089,3764.135922026253
12,3092,3779.251012780078
13,3092,3769.169279344642
13,3094,3774.2076399932703
13,3090,3774.2076399932703
13,3093,3779.251012780078
12,3094,3764.135922026253
13,3091,3769.169279344642
14,3089,3779.251012780078
12,3092,3764.135922026253
13,3090,3769.169279344642
13,3091,3764.135922026253
12,3092,3774.2076399932703
13,3091,3774.2076399932703
13,3092,3789.352829999996
13,3091,3779.251012780078
14,3088,3759.1075592301568
13,3093,3779.251012780078
14,3090,3769.169279344642
13,3088,3769.169279344642
12,3093,3774.2076399932703
13,3092,3774.2076399932703
13,3091,3759.1075592301568
12,3090,3779.251012780078
16,3093,3764.135922026253
13,3092,3769.169279344642
13,3090,3779.251012780078
12,3095,3769.169279344642
12,3087,3779.251012780078
13,3092,3769.169279344642
13,3092,3774.2076399932703
13,3092,3769.169279344642
14,3089,3764.135922026253
13,3091,3774.2076399932703
16,3090,3779.251012780078
12,3091,3774.2076399932703
13,3094,3769.169279344642
13,3090,3764.135922026253
13,3092,3759.1075592301568
12,3092,3774.2076399932703
